gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
GRM1	1	5	0	0	2	2.78377505157505	0	0	17.9677718287529	0.0991319380473659	0.647828983193307	0.222036796622597	0.0136772432267133	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0206412778684112	0.999920207237827
LRRC9	1	5	4	0	0	2.39044649163878	12.2378563144749	12.2378563144749	0	0.156997043159715	0.000920257187390749	0.0030382905459434	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0206496208995705	0.999920207237827
TPTE	2	7	0	0	0	6.53234577015592	0	0	0	0.000907221593938745	0.568258767283314	0.00308683142508959	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0209306004705635	0.999920207237827
PCBP1	0	3	0	0	1	5.70954984840941	0	0	30.0721111139491	0.0320683851305632	0.86958138607437	0.098618558536543	0.0316108415468197	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0211072448054885	0.999920207237827
AXDND1	0	8	1	0	0	6.49921553731448	4.16877226324816	4.16877226324816	0	0.00085627919584419	0.265962113069408	0.00315638884687786	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0213319069399531	0.999920207237827
STYXL2	0	6	1	0	1	3.99039217689328	7.91101817867308	7.91101817867308	9.26293672793774	0.0228295157470213	0.132859121655003	0.0353872570846335	0.0925405165170437	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0220113060349049	0.999920207237827
MYO18B	1	13	1	0	1	3.65627494211167	2.74840938235358	2.74840938235358	4.18058554037377	0.00510415587588364	0.405487837607504	0.0188288256012491	0.175589008528825	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0221906959063646	0.999920207237827
KY	2	2	0	0	2	1.85222301619411	0	0	32.4342708993349	0.466999423116644	0.642150912701276	0.680939724359786	0.00487125095442287	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0222529011738543	0.999920207237827
TRIM48	0	3	1	0	0	10.4801012864039	27.5834592719043	27.5834592719043	0	0.00600778773665334	0.0329888175494449	0.00332745259323941	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0223123939293827	0.999920207237827
MMP16	0	4	0	0	1	5.18190997993411	0	0	17.6574731376313	0.0218284275407588	0.693937985304357	0.0640877073411182	0.0520462362241688	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0223584356939386	0.999920207237827
WDCP	0	3	2	0	0	3.53700942788272	34.9982563166362	34.9982563166362	0	0.106107506030183	0.00182531238194872	0.00334132525094677	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0223915161688453	0.999920207237827
GALNT15	0	4	0	0	1	5.27332304531061	0	0	16.7745994807497	0.02062054354184	0.704839647462397	0.0615031077199663	0.0545553219112601	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0224712868771103	0.999920207237827
GAD1	0	4	0	0	1	5.09620965906812	0	0	18.0432666683695	0.0230409100131689	0.682198420470726	0.0665372186959981	0.0510209217592729	0.757353367989735	0.920492770712356	0.947339048598423	1	0.022695915255138	0.999920207237827
C15orf39	0	0	0	0	2	0	0	0	20.4880604345035	0.139045393280894	0.697982080594455	0.314779114864914	0.0109464172279073	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0229850035903672	0.999920207237827
SPANXN4	1	1	0	0	1	6.06566757686344	0	0	107.357436676798	0.17571045367714	0.827566966569778	0.389265165631435	0.00918046806310187	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0237081172405701	0.999920207237827
ZNF789	0	3	0	0	1	5.61608323451239	0	0	25.2012762152109	0.0334903584405467	0.727625405532154	0.0957499512653919	0.0373662835697639	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0237316848405459	0.999920207237827
COL11A1	3	7	0	0	2	2.36224979336962	0	0	11.8823947622356	0.101896588220724	0.320851875097105	0.13398124388604	0.0267411078309568	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0237597734797865	0.999920207237827
LILRA6	1	0	1	0	1	0	15.9334456116478	15.9334456116478	22.273327111369	0.277549663853815	0.060149817329947	0.0870329855136692	0.041959136784319	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0241478180620306	0.999920207237827
ZNF735	0	5	0	0	0	9.6990452437374	0	0	0	0.000912122104163804	0.725892671002243	0.00367278340926425	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0242653655633688	0.999920207237827
ITK	0	1	0	0	2	1.26146725680772	0	0	34.5756639860864	0.835380080499138	0.628250491382584	0.866859268832153	0.00433830001843497	0.910014944833982	0.920492770712356	0.947339048598423	1	0.0247572281728006	0.999920207237827
ACP3	0	0	1	0	1	0	14.9206825896879	14.9206825896879	25.6222999228636	0.321931181935146	0.0656090898100189	0.103433875501337	0.0367872947184482	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0250046187777248	0.999920207237827
KRT15	0	0	1	0	1	0	14.4481277780813	14.4481277780813	23.4917804544417	0.280206207226914	0.0680122434342037	0.0956312155283813	0.0399172866349448	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0250730504976184	0.999920207237827
GSDME	0	2	1	0	1	3.13586818121572	16.7778242819042	16.7778242819042	21.6010938987522	0.211340475342884	0.0575420470928554	0.0892104302906014	0.0431777125433295	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0252653519996889	0.999920207237827
AKR1C1	0	1	1	0	1	2.45768473691142	16.8302260254662	16.8302260254662	33.1350113199995	0.45671255161303	0.0573416402888826	0.134696419691336	0.0288197068246904	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0254320611440505	0.999920207237827
LYRM4	0	3	0	0	0	19.9852265581923	0	0	0	0.00090389165264193	0.81002613416042	0.00388349032120794	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0254408265014856	0.999920207237827
WDR64	0	8	1	0	0	6.0574467406705	5.38848533083643	5.38848533083643	0	0.00129597879643939	0.202117558576755	0.00398275666636505	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0259905980585989	0.999920207237827
CCDC168	7	31	2	0	3	2.15748287529819	1.20048589979227	1.20048589979227	4.54775924922896	0.0165848315483831	0.814514464223966	0.0515978266984567	0.0781636679151056	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0262683317789759	0.999920207237827
TEX47	0	2	0	0	1	6.00475108837311	0	0	42.2667073530702	0.0653820914849719	0.822611908199102	0.177275380046614	0.0228143698646466	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0263308947802748	0.999920207237827
KIF4B	2	10	0	0	0	4.74250411798376	0	0	0	0.00146794102508541	0.487223786863421	0.00408002302814836	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0265268925184479	0.999920207237827
ADAMTS9	1	5	3	0	1	1.8329774286827	8.85853173067012	8.85853173067012	5.54532214239661	0.318982334753862	0.00893844699833324	0.029100134588174	0.141403977732989	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0267184863389334	0.999920207237827
DPYD	0	3	3	0	0	2.42272874640525	18.2658367681127	18.2658367681127	0	0.24404189592197	0.00118241536086305	0.00413062995991975	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0268050017143954	0.999920207237827
SOX30	0	2	0	0	2	1.99317134978572	0	0	28.4767736543232	0.43145408918902	0.698796697096665	0.673009328930428	0.00615321594490188	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0268628555008403	0.999920207237827
ZNF772	0	3	0	0	1	5.61271230400091	0	0	21.9096809544487	0.0335431708461084	0.757740179693462	0.0976697953890389	0.0426096507154899	0.757353367989735	0.920492770712356	0.947339048598423	1	0.026975306419408	0.999920207237827
SLITRK3	1	8	0	0	0	5.84097686725558	0	0	0	0.00120332022748226	0.622187183280319	0.00422166572572824	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0273037307635119	0.999920207237827
SETSIP	0	0	2	0	0	0	36.889456686269	36.889456686269	0	0.388120061434644	0.00163494220694127	0.00423415405137773	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0273719925495499	0.999920207237827
NTF4	0	4	0	0	0	12.3823588018885	0	0	0	0.0010085996128617	0.843535251044453	0.00434914792642438	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0279988372361767	0.999920207237827
HS3ST2	1	1	1	0	1	1.33134882410988	20.2556354523003	20.2556354523003	29.1732164882604	0.797102925269215	0.0459726803708002	0.135231492731951	0.0325356300795204	0.889247775864124	0.920492770712356	0.947339048598423	1	0.0282742049503484	0.999920207237827
ARAP2	0	10	0	0	0	4.97347952470629	0	0	0	0.00196902821123024	0.437551910712234	0.00443416930714424	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0284603387255717	0.999920207237827
MAG	0	3	1	0	1	3.24436082287274	13.0488517312092	13.0488517312092	17.1223981940667	0.129602904555312	0.0762082566256227	0.0828372941538436	0.053538526679413	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0284647675323996	0.999920207237827
CASQ2	1	3	0	0	1	4.77616375645803	0	0	26.8393591691996	0.0477647505142647	0.681448096707245	0.125967866852223	0.0352102164777963	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0284667678086333	0.999920207237827
RNASEL	0	0	2	0	0	0	25.3347115413961	25.3347115413961	0	0.186979427774887	0.00358320705077841	0.00443989385375321	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0284913530010706	0.999920207237827
FZD8	0	2	0	0	2	1.61281112171971	0	0	30.8942263818125	0.578507818146682	0.835041459820245	0.836535923413983	0.00531771811799189	0.777689684023152	0.920492770712356	0.947339048598423	1	0.0285377607361025	0.999920207237827
ANKRD18A	1	1	1	0	2	0.642946919401223	4.24003708962094	4.24003708962094	21.6228472662232	0.664780286788714	0.25855638580319	0.453193453422576	0.00997743595646562	0.813139273770333	0.920492770712356	0.947339048598423	1	0.0289338047829748	0.999920207237827
SRGAP1	0	1	1	0	2	0.738948574754248	5.5971821651236	5.5971821651236	19.7711669754693	0.773561244134937	0.193977015767517	0.392079747993736	0.0116332837537504	0.87553026665667	0.920492770712356	0.947339048598423	1	0.0291467063138002	0.999920207237827
EXOC8	1	0	1	0	1	0	9.41611714927203	9.41611714927203	14.7875257130576	0.131465083237534	0.108198860894852	0.07540281624204	0.0611963953811333	0.757353367989735	0.920492770712356	0.947339048598423	1	0.029433184653659	0.999920207237827
ZBTB5	2	1	0	0	2	0.840129209101399	0	0	31.6688603766367	0.8672083644272	0.704601842144855	0.919151265094959	0.00508580587465174	0.928113390745368	0.920492770712356	0.947339048598423	1	0.0297568219894595	0.999920207237827
MS4A14	0	4	0	0	1	4.7777131514564	0	0	15.0571439939409	0.0283408740557083	0.675650851825552	0.0792289174327761	0.0602019153432894	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0302661713297585	0.999920207237827
SETBP1	2	9	0	0	1	3.3796675962295	0	0	6.72244437550397	0.0150565524815439	0.569073816369412	0.0399739717159553	0.121123714356108	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0306508417948819	0.999920207237827
TRPC4	2	3	2	0	1	1.79539579464276	10.2097255016659	10.2097255016659	10.9772430139876	0.413728491294024	0.0214635267054959	0.0612712012369353	0.0798432422593177	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0309186797362453	0.999920207237827
DNAJC12	0	1	2	0	0	3.56807699704647	37.4003046920426	37.4003046920426	0	0.313106211546051	0.00158853711925699	0.00493873707007064	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0311666195301927	0.999920207237827
MAGI2	3	1	1	0	2	0.351118011912668	3.799610307947	3.799610307947	14.7469006424174	0.257506300682243	0.286616852059172	0.260742823415662	0.0189598633613137	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0311926989142315	0.999920207237827
WDR17	1	4	0	0	2	2.33013849861244	0	0	16.7223421614951	0.20397815771144	0.479378621693852	0.323572303889397	0.0154211202118217	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0314377847974515	0.999920207237827
RELN	5	16	0	0	1	2.42080174098025	0	0	3.10191958037557	0.024088385385287	0.21410738247669	0.0233284920471509	0.217340577127234	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0318631857644243	0.999920207237827
NEFH	0	6	0	0	1	3.89918892818357	0	0	10.514930134848	0.0250618616816518	0.566381458242428	0.0620235349736122	0.0829102881361603	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0322440012795143	0.999920207237827
OR1S2	0	4	0	0	0	11.8444562802265	0	0	0	0.00119088997282668	0.883663176197692	0.0051450972742102	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0322582729932819	0.999920207237827
ZNF536	1	5	0	0	2	2.40143753635403	0	0	16.5038334629974	0.15492286569329	0.700230021789218	0.32916510906046	0.0157613448991239	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0324846258142238	0.999920207237827
IRX6	0	0	2	0	0	0	27.0076494573849	27.0076494573849	0	0.255265948104994	0.00313635718344485	0.00531502377252768	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0331509608520636	0.999920207237827
OR1J4	0	2	0	0	1	5.7676097836224	0	0	34.1902664575791	0.0705834999617607	0.872034091039587	0.191784628735777	0.0279689009597443	0.757353367989735	0.920492770712356	0.947339048598423	1	0.033407262701119	0.999920207237827
CACNA1E	2	12	1	0	1	3.27044170387808	2.56237123971582	2.56237123971582	4.6394743594122	0.00974542972930081	0.432510382882874	0.0333006142229347	0.162371117726798	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0336321716309962	0.999920207237827
SYBU	0	0	1	0	1	0	10.3828893642355	10.3828893642355	16.1682886561443	0.195801102695082	0.0983098670645813	0.0962295388395658	0.0564234932535323	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0337498304580023	0.999920207237827
PIWIL1	0	7	0	0	0	6.35347259465103	0	0	0	0.00165914694606051	0.598227214315738	0.00545543800922632	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0338845021546685	0.999920207237827
TRIM77	1	2	2	0	0	3.11983468487838	31.2729765927991	31.2729765927991	0	0.20767878667492	0.00220299822809322	0.00550817894657107	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0341590885665132	0.999920207237827
ZNF573	0	6	0	0	0	7.36363308263301	0	0	0	0.00144898305130226	0.713840333849662	0.00554805152208815	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0343663426460451	0.999920207237827
PABPC5	0	5	0	0	0	8.83973837133218	0	0	0	0.00137034922068624	0.807846053496577	0.00566141853874913	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0349540554609286	0.999920207237827
TFAP2D	0	3	0	0	1	4.68860692038886	0	0	23.6992133944367	0.0533294924448247	0.740949391721533	0.143316618881461	0.0395893189417749	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0350181425461253	0.999920207237827
FLG2	0	4	0	0	3	1.74750599794694	0	0	13.4645614561202	0.406265941418449	0.480292659110812	0.52142905271219	0.011046582536614	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0354633173134697	0.999920207237827
FAM71B	0	2	1	0	1	2.48066344558404	17.0942223872039	17.0942223872039	17.7157486265344	0.309792333916939	0.0563517454543827	0.111494435831127	0.0518887222415644	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0355937022036099	0.999920207237827
NRDE2	0	8	1	0	0	5.43079009850458	6.99540788559753	6.99540788559753	0	0.00241966797331505	0.152106213528054	0.00585995443606813	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0359778550769843	0.999920207237827
P2RY12	0	3	1	0	0	6.72925736986584	46.6263074992784	46.6263074992784	0	0.0206757863646014	0.0183609301059601	0.00588277355815847	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0360950921716496	0.999920207237827
IFNAR2	0	3	0	0	1	4.81567943939126	0	0	20.8057047823253	0.0498332049144035	0.701841685106633	0.131909910782454	0.0447142683920782	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0361745810684739	0.999920207237827
FMN2	1	6	0	0	2	2.40211518500154	0	0	12.4616873681716	0.130243470938207	0.519780256694307	0.238240400279866	0.0248206475360377	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0362516911161314	0.999920207237827
ZDHHC8	0	1	0	0	2	0.899232181190548	0	0	28.0306623177019	0.921292039454442	0.721131094929628	0.934672635553849	0.00632880250024372	0.958683877694187	0.920492770712356	0.950350249473663	1	0.0362623495222605	0.999920207237827
MAGEB6	0	5	0	0	0	8.70155939666089	0	0	0	0.00146753127287214	0.78303672525323	0.00594429665432605	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0364107373996544	0.999920207237827
DNAJC24	0	1	0	0	1	5.2491944565858	0	0	71.5716244511989	0.207913108005798	0.82062804783993	0.439395590935424	0.0136724589708863	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0367349446474425	0.999920207237827
FAM170B	0	2	0	0	1	4.96830544235134	0	0	37.8019143228163	0.0933594003103916	0.829686819619353	0.237590707332077	0.0254023507078858	0.757353367989735	0.920492770712356	0.947339048598423	1	0.036876785115507	0.999920207237827
ADNP	1	0	1	0	1	0	7.53335511036992	7.53335511036992	9.73322182019931	0.0942729813077902	0.138514554319456	0.06820614144142	0.0886710693603948	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0369408990988902	0.999920207237827
RLIM	0	0	1	0	1	0	8.79130012854435	8.79130012854435	17.1771898682877	0.199462983910716	0.118241298171107	0.113464782894024	0.0533817912301099	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0369870785150553	0.999920207237827
OR52E2	0	2	0	0	1	5.44277639659266	0	0	32.9317290419627	0.0787430961508674	0.859356929580511	0.208995045972873	0.0289895871756916	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0369958960120324	0.999920207237827
RNPC3	0	0	1	0	1	0	9.09374796127539	9.09374796127539	20.7253738758298	0.255351378229654	0.113894409173712	0.135167265761226	0.0448755601611855	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0370317719251611	0.999920207237827
TAS2R3	0	2	0	0	1	5.3378759373621	0	0	33.8666992671288	0.0816723666189903	0.868806775849999	0.215863145163213	0.0282243887799641	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0371690323537217	0.999920207237827
EPHB6	2	0	1	0	1	0	5.845402860401	5.845402860401	10.4943730866861	0.0791737371792667	0.181385039457629	0.0738539832649839	0.0830521602882681	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0373786721677456	0.999920207237827
GNG12	0	0	0	0	1	0	0	0	147.064981749039	0.689507429234956	0.87831552732792	0.912689579260239	0.00672788166737849	0.8270267003591	0.920492770712356	0.947339048598423	1	0.037412974363799	0.999920207237827
C1orf141	1	1	1	0	1	1.57434278459166	14.8983398720858	14.8983398720858	26.7724280989522	0.689580801453311	0.0648463189384649	0.174472134857483	0.0352934231180128	0.8270267003591	0.920492770712356	0.947339048598423	1	0.0375008089679572	0.999920207237827
TTC31	1	0	1	0	1	0	7.86083664225589	7.86083664225589	20.6456608993843	0.222186766388452	0.132158617262044	0.138264687881499	0.0450367663286759	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0378530367350879	0.999920207237827
APLN	0	0	0	0	1	0	0	0	137.637739329229	0.619463353490792	0.923717877658643	0.88003582254759	0.0071835047760719	0.79330721308938	0.931767072813044	0.947339048598423	1	0.038333526920622	0.999920207237827
IPMK	0	1	1	0	1	1.8828252877886	14.3286534320386	14.3286534320386	25.7451886515104	0.589030309347287	0.0686463129749371	0.174636473423054	0.0366216680966232	0.781099595565724	0.920492770712356	0.947339048598423	1	0.038706487246148	0.999920207237827
SPIDR	1	2	0	0	2	1.49072184009417	0	0	23.4404883573796	0.634445924133499	0.558457714169149	0.741450571870527	0.00867377469378054	0.799591012728143	0.920492770712356	0.947339048598423	1	0.0388867310674728	0.999920207237827
ESRP1	0	3	1	0	1	3.51739779320034	7.83933780780409	7.83933780780409	15.7415596300291	0.107500251297486	0.134199074174538	0.111567540208485	0.0578170297774331	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0389842456614918	0.999920207237827
TSGA10IP	0	2	1	0	1	2.64748670930756	12.8518524183108	12.8518524183108	19.2742256152241	0.279325952026864	0.0775133158229511	0.135819811170668	0.0480037336728983	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0393336690333228	0.999920207237827
OR13C4	0	2	0	0	1	5.05950371474682	0	0	33.6543688642001	0.0902596637737281	0.833281652994594	0.231512074393384	0.0283945967312191	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0396043884114825	0.999920207237827
MAP2K7	0	3	0	0	1	4.29429989994891	0	0	24.6232652928437	0.0664400943392032	0.754355160834237	0.173464772403036	0.0381915153974284	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0398614056533865	0.999920207237827
YRDC	0	3	1	0	0	5.72992557544615	58.5903261688208	58.5903261688208	0	0.0317689405877963	0.0142423216908556	0.00674867164359727	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0404812966865042	0.999920207237827
PATL2	0	3	0	0	1	4.53422268517369	0	0	19.7348229185291	0.0580211713014611	0.64930800961238	0.14374449212734	0.0469645911215284	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0404924410478259	0.999920207237827
OR8K1	0	4	0	0	0	10.8226903779895	0	0	0	0.0016648339075106	0.831681958167187	0.006873806299728	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0411056179253652	0.999920207237827
TTLL7	2	1	2	0	1	0.62832602868024	7.52307407596208	7.52307407596208	12.0898014275674	0.643626980219056	0.0394938511562951	0.094316503229411	0.0733180007299311	0.803505029478498	0.920492770712356	0.947339048598423	1	0.0413111256350898	0.999920207237827
HSD17B3	1	1	2	0	0	2.20845193671855	34.2684445949461	34.2684445949461	0	0.50336567027971	0.00181919359391336	0.00693329228604633	1	0.758511554469653	0.920492770712356	0.947339048598423	1	0.0414016036980021	0.999920207237827
SRBD1	0	2	0	0	2	1.64417994023054	0	0	21.5577182081924	0.563952232760441	0.554993614050811	0.696443953989799	0.010029498756302	0.770482744812765	0.920492770712356	0.947339048598423	1	0.0416583915858972	0.999920207237827
ZNF117	2	2	1	0	1	2.50731365405595	9.79434303494872	9.79434303494872	22.1812885695864	0.293266203987842	0.102587032486973	0.169453222346388	0.0421218955615811	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0424147715942803	0.999920207237827
KCNG1	1	4	0	0	1	3.67381636366306	0	0	20.8866608320619	0.0583600239556021	0.813629926582242	0.160374167374767	0.0445528909448717	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0424515480877834	0.999920207237827
ACMSD	0	2	0	0	1	4.76543767875565	0	0	31.8568061355485	0.100833968202197	0.71670092004806	0.239357785130396	0.0299222617986625	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0425354983858088	0.999920207237827
CCL4	2	0	0	0	1	0	0	0	115.438103953547	0.569569197839672	0.871619458600163	0.839894637539383	0.00854644118717138	0.773399829260842	0.920492770712356	0.947339048598423	1	0.0426144237902632	0.999920207237827
MEIS1	0	5	0	0	0	8.21241284402985	0	0	0	0.00188436035585315	0.729709624762732	0.00720800394575616	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0427619390352301	0.999920207237827
LRRD1	1	7	0	0	0	5.75936204813866	0	0	0	0.00219235246815308	0.60100892004562	0.0072187576372108	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0428149742803021	0.999920207237827
TRIM36	0	0	1	0	1	0	8.36694948172372	8.36694948172372	14.9731431906274	0.201102912650504	0.124890635561168	0.119360432488924	0.0605082619592969	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0428324031751606	0.999920207237827
COX19	0	0	0	0	1	0	0	0	117.975205139339	0.620085293538577	0.843051615373855	0.867589295354126	0.00836505619520275	0.79330721308938	0.920492770712356	0.947339048598423	1	0.043005582909772	0.999920207237827
FER1L6	1	8	0	0	1	3.26019513774175	0	0	5.77811822803005	0.0266894451556406	0.448921335827696	0.053729317645301	0.136868122451348	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0434797740623382	0.999920207237827
KRTAP13-4	0	1	0	0	1	4.50780744785323	0	0	66.6816376874524	0.244780034457657	0.906586947516166	0.504464181884194	0.014652133085426	0.757353367989735	0.922479878312006	0.947339048598423	1	0.0436646126796461	0.999920207237827
MOSMO	0	1	0	0	1	4.60351483044789	0	0	63.9032361171419	0.239357504503879	0.810533241446916	0.484369565820284	0.0152739713342153	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0436978354849844	0.999920207237827
GDAP2	0	5	0	0	0	7.96365194811622	0	0	0	0.00214996993553607	0.640992574510957	0.00747824850356538	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0440899335074678	0.999920207237827
DRP2	1	1	0	0	2	0.714795873218434	0	0	22.4128260285592	0.744965902545691	0.560828990086452	0.807509149867756	0.00937698125110269	0.857663698	0.920492770712356	0.947339048598423	1	0.0445483238084854	0.999920207237827
LAMC1	1	5	0	0	2	2.0928231941484	0	0	13.3363275374905	0.227331564456111	0.475002962481595	0.346056159857812	0.0222917484504625	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0452413955773369	0.999920207237827
TDRD15	1	11	0	0	0	4.22597786967935	0	0	0	0.00301821519755341	0.489830555614937	0.00774555577013936	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0453938833669166	0.999920207237827
ACAN	2	3	0	0	3	0.826418490014561	0	0	12.5368746605837	0.777654687590609	0.324438318280893	0.604971625322064	0.0128600662203233	0.877991332358469	0.920492770712356	0.947339048598423	1	0.0455611071461911	0.999920207237827
SCGB3A2	0	0	0	0	1	0	0	0	114.210039017871	0.662067222953856	0.894634015781312	0.901109052336871	0.0086370945693664	0.811680729633871	0.920720628473078	0.947339048598423	1	0.045575621465457	0.999920207237827
SLC2A4	0	1	2	0	0	1.54436549083479	34.7483655175941	34.7483655175941	0	0.704126864828409	0.00185288360114499	0.00781013927395302	1	0.83439207169109	0.920492770712356	0.947339048598423	1	0.0457075317659376	0.999920207237827
NLGN1	2	7	0	0	0	5.52318199502467	0	0	0	0.00227219272346113	0.635140088297144	0.00786993275024361	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0459974412892759	0.999920207237827
SYNCRIP	0	0	2	0	0	0	20.0854690998544	20.0854690998544	0	0.213843004617415	0.00580252151236393	0.00787178184466086	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0460063993904413	0.999920207237827
DEFB132	0	0	0	0	1	0	0	0	111.830663204998	0.655240697202991	0.906105405658158	0.898967552116883	0.00881832316920601	0.808068075377992	0.922375511740966	0.947339048598423	1	0.0462755780755685	0.999920207237827
OR14C36	0	4	0	0	0	10.3943526995704	0	0	0	0.00193202103219181	0.857587719260238	0.00796565296695206	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0464605978087526	0.999920207237827
OR2AK2	0	4	0	0	0	10.3696284026416	0	0	0	0.00194901017896254	0.855470798322388	0.00802363088904445	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0467405723777479	0.999920207237827
FBP2	0	2	0	0	1	4.5237763722432	0	0	31.5757166696466	0.110926774989845	0.780712081764865	0.267263735967219	0.0301761391113783	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0469400275365732	0.999920207237827
STRN3	0	4	0	0	1	3.98753378055319	0	0	13.4533128667667	0.0496413452848785	0.620447640657504	0.121629578315764	0.0666450051936039	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0471376306615923	0.999920207237827
ADGRL4	1	6	0	0	0	6.37206801605308	0	0	0	0.00237296891070127	0.633386920146956	0.00814799294128921	1	0.757353367989735	0.920492770712356	0.947339048598423	1	0.0473397057441916	0.999920207237827
